comparison,other_arm,slr_ft,approach_status,other_status,block_count,pop20,share_of_eligible_blocks,share_of_eligible_pop20,is_disagreement,direction,eligible_blocks,eligible_pop20,source_approach,source_other,direction_order_definition
approach_vs_retain,retain,4,unclassified,fragile,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,unclassified,redundant,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,inundated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,inundated,inundated,2789,271419,0.0407028502211,0.0442361150045,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,inundated,isolated,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,inundated,fragile,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,inundated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,isolated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,isolated,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,isolated,isolated,2062,248088,0.0300929642008,0.0404336074455,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,isolated,fragile,11,1951,0.00016053472658,0.000317975751049,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,isolated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,fragile,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,fragile,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,fragile,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,fragile,fragile,16578,2197867,0.241940427022,0.358210358806,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,fragile,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,redundant,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,redundant,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,redundant,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,redundant,fragile,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,4,redundant,redundant,47081,3416363,0.687103223829,0.556801942993,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,unclassified,unclassified,0,0,0,0,False,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,unclassified,inundated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,unclassified,isolated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,unclassified,fragile,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,unclassified,redundant,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,inundated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,inundated,inundated,6197,595318,0.0904394273288,0.0970254680486,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,inundated,isolated,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,inundated,fragile,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,inundated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,isolated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,isolated,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,isolated,isolated,3467,361679,0.0505976270049,0.0589467717394,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,isolated,fragile,10,1004,0.000145940660527,0.000163632831396,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,isolated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,fragile,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,fragile,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,fragile,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,fragile,fragile,15819,2046211,0.230863530888,0.333493326258,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,fragile,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,redundant,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,redundant,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,redundant,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,redundant,fragile,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,5,redundant,redundant,43028,3131476,0.627953474117,0.510370801123,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,unclassified,unclassified,0,0,0,0,False,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,unclassified,inundated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,unclassified,isolated,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,unclassified,fragile,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,unclassified,redundant,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,inundated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,inundated,inundated,13202,1346940,0.192670860028,0.219525503904,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,inundated,isolated,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,inundated,fragile,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,inundated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,isolated,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,isolated,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,isolated,isolated,6480,649104,0.0945695480218,0.105791559154,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,isolated,fragile,9,652,0.000131346594475,0.000106263551862,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,isolated,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,fragile,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,fragile,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,fragile,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,fragile,fragile,13742,1680607,0.200551655697,0.273906854455,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,fragile,redundant,0,0,0,0,True,approach_worse,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,redundant,unclassified,0,0,0,0,True,not_applicable_unclassified,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,redundant,inundated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,redundant,isolated,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,redundant,fragile,0,0,0,0,True,approach_better,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
approach_vs_retain,retain,6,redundant,redundant,35088,2458385,0.512076589659,0.400669818935,False,same,68521,6135688,data/processed/access/edited/della_runs/positive_layer_20260814_approach/block_access_flags_long.parquet,data/processed/access/edited/della_runs/positive_layer_20260814_retain/block_access_flags_long.parquet,inundated < isolated < fragile < redundant; unclassified is not comparable
